C:\Users\Naomi\AppData\Local\Programs\Python\Python36\python.exe D:/Naomi/Desktop/Naomi/AI/AI_project/main.py --ee eg --graphs -m E_G_750_maxreward2 -d 0.99 -a 0.5 -e 0.002 --maxreward 750
Loading chipmunk for Windows (64bit) [C:\Users\Naomi\AppData\Local\Programs\Python\Python36\lib\site-packages\pymunk\chipmunk.dll]
no model found
episode 2451: 119.32328847485239
episode 2452: 265.6592415377332
episode 2453: 94.8928888320095
episode 2454: -2.4015357791499294
episode 2455: 176.1936468763386
episode 2456: 79.60925587028161
episode 2457: 24.507578372573647
episode 2458: 29.001658722427607
episode 2459: -17.986995985472625
episode 2460: -17.986995985472625
episode 2461: 4.5507375879298175
episode 2462: 48.32074876120755
episode 2463: -20.941332865283464
episode 2464: -10.394040381715065
episode 2465: -10.619528905738088
episode 2466: -31.55083354724711
episode 2467: -16.65526882055984
episode 2468: -30.285201091498223
episode 2469: 82.14878082338002
episode 2470: 159.28684384835344
episode 2471: -43.07401461189491
episode 2472: -10.815685463864439
episode 2473: -19.083007381513536
episode 2474: 245.77128365796565
episode 2475: 163.90292643924982
episode 2476: -38.72052617260019
episode 2477: 170.9638728102854
episode 2478: 176.1076809074476
episode 2479: 43.73788830206824
episode 2480: 4.220478537515175
episode 2481: 54.893487250136715
episode 2482: 133.541317959724
episode 2483: 13.328228866187368
episode 2484: 43.846945784207975
episode 2485: 29.64491843843053
episode 2486: 18.371309029530437
episode 2487: -26.890415701713767
episode 2488: -26.890415701713767
episode 2489: -20.033224653414486
episode 2490: 97.06135353869354
episode 2491: -1.2781665186330775
episode 2492: -33.368716961742074
episode 2493: 394.0550575859206
episode 2494: 153.9843660250934
episode 2495: 558.7276236810022
episode 2496: 7.283536874080012
episode 2497: -1.2781665186330775
episode 2498: 468.2340412020526
episode 2499: -34.88144975876514
episode 2500: -5.793979515713839
episode 2501: 205.43568466091295
episode 2502: -26.86442950080177
episode 2503: 30.410038260791758
episode 2504: -19.277649347918135
episode 2505: 30.388718361459198
episode 2506: -29.161315443665583
episode 2507: 65.74714711237287
episode 2508: 95.85699965138723
episode 2509: 8.196163913322183
episode 2510: -33.902077570739145
episode 2511: 49.154173695715485
episode 2512: 94.42986953916144
episode 2513: 81.22372177180695
episode 2514: -15.772762035204696
episode 2515: 115.65829393119981
episode 2516: -0.8283807204425514
episode 2517: -0.8283807204425514
episode 2518: -31.4189472272569
episode 2519: -6.443487969710397
episode 2520: 77.16077205114158
episode 2521: 9.004588820154762
episode 2522: -26.124818993205864
episode 2523: 62.25376059016471
episode 2524: 22.91298030351585
episode 2525: 6.997869664058699
episode 2526: -19.374258977039688
episode 2527: 107.23637176750171
episode 2528: -30.772764874621043
episode 2529: 13.233669434193022
episode 2530: 98.44475731239464
episode 2531: -20.794941981245454
episode 2532: 39.051619408659434
episode 2533: -18.96944140357703
episode 2534: 53.252574414759145
episode 2535: -0.16320120239661554
episode 2536: -17.038867103952242
episode 2537: -14.590731544911838
episode 2538: -14.17212096275564
episode 2539: -17.18039587092553
episode 2540: 365.4614903335135
episode 2541: -24.77468000094324
episode 2542: -24.77468000094324
episode 2543: 215.09620364218608
episode 2544: 177.02583165111324
episode 2545: 103.45577308236207
episode 2546: 62.44009887821235
episode 2547: 89.54688644234129
episode 2548: -35.29501581677163
episode 2549: -36.338832824239255
episode 2550: 56.270228828561805
episode 2551: 935.824652447735
episode 2552: 106.26267939847975
episode 2553: 204.0929068778625
episode 2554: 98.43893565710066
episode 2555: 1.3155285257357971
episode 2556: 107.10427698550811
episode 2557: 215.35674244212683
episode 2558: 481.13626814328416
episode 2559: 435.4219596679304
episode 2560: 112.70879090968168
episode 2561: 172.89341340798032
episode 2562: 111.80879090968168
episode 2563: 316.25609079427664
episode 2564: 77.18270155319874
episode 2565: 225.72323316977037
episode 2566: 208.04267672868153
episode 2567: 111.34576171063043
episode 2568: 111.34576171063043
episode 2569: 121.96795589412231
episode 2570: 120.75683383570686
episode 2571: 125.97134509455915
episode 2572: 126.06567265640564
episode 2573: 125.16567265640563
episode 2574: 104.72262100900473
episode 2575: 197.52889011329404
episode 2576: 110.44576171063042
episode 2577: 121.96795589412231
episode 2578: 110.44576171063042
episode 2579: 110.44576171063042
episode 2580: 110.44576171063042
episode 2581: 111.34576171063043
episode 2582: 203.68115804327255
episode 2583: 110.44576171063042
episode 2584: 190.32586407442565
episode 2585: 146.07807573842413
episode 2586: 215.62137092508598
episode 2587: 190.32586407442565
episode 2588: 190.32586407442565
episode 2589: 190.32586407442565
episode 2590: 286.62230311828375
episode 2591: 190.32586407442565
episode 2592: 117.34100431765953
episode 2593: 117.34100431765953
episode 2594: 117.34100431765953
episode 2595: 117.34100431765953
episode 2596: 161.53874675477988
episode 2597: 117.34100431765953
episode 2598: 117.34100431765953
episode 2599: 117.34100431765953
episode 2600: 117.34100431765953
episode 2601: 117.34100431765953
episode 2602: 117.34100431765953
episode 2603: 258.01667914605974
episode 2604: 107.64530603225774
episode 2605: 236.2176428183866
episode 2606: 17.35865851791376
episode 2607: 75.80865565386196
episode 2608: 74.54111528092987
episode 2609: 110.96028786223846
episode 2610: 178.163758178994
episode 2611: 119.67573658883464
episode 2612: 122.27783686616444
episode 2613: 114.77414819229645
episode 2614: 190.32586407442565
episode 2615: 115.67313294251872
episode 2616: 115.22307150437052
episode 2617: 115.67313294251872
episode 2618: 111.34576171063043
episode 2619: 110.44576171063042
episode 2620: 153.86635994758225
episode 2621: 243.25995326414895
episode 2622: 125.77547555255913
episode 2623: 83.57497917666896
episode 2624: 106.55253120804413
episode 2625: -38.1714878905512
episode 2626: 98.79430867747364
episode 2627: 221.93222552979952
episode 2628: 90.4468864423413
episode 2629: 98.79430867747364
episode 2630: 154.12241588945915
episode 2631: 98.79430867747364
episode 2632: 97.17193656317362
episode 2633: 201.26259622905837
episode 2634: 98.79430867747364
episode 2635: 531.2889873964427
episode 2636: 295.2355213025512
episode 2637: 30.763284413943154
episode 2638: 389.5927776958309
episode 2639: 110.44109371041638
episode 2640: 27.459348355728366
episode 2641: 220.10047962661568
episode 2642: 221.0004796266157
episode 2643: 221.0004796266157
episode 2644: 45.406612536671894
episode 2645: 28.359348355728365
episode 2646: 230.89215613661668
episode 2647: 221.0004796266157
episode 2648: 225.4020802467313
episode 2649: 221.0004796266157
episode 2650: 408.0640400662842
episode 2651: 22.32047125298932
episode 2652: 28.462875180142298
episode 2653: 170.8328329358087
episode 2654: 65.54565399719219
episode 2655: 70.8450354983279
episode 2656: 51.405381420205046
episode 2657: 110.65272110079268
episode 2658: 33.316063334394634
episode 2659: 24.253289220299727
episode 2660: 18.770018001080885
episode 2661: 18.659451266341897
episode 2662: 17.33758387273089
episode 2663: 28.031785156770688
episode 2664: 38.771218248934666
episode 2665: 24.24864338935138
episode 2666: 29.188861129433747
episode 2667: 101.0397485687567
episode 2668: 20.459446927129427
episode 2669: 32.15887402018882
episode 2670: 69.9201303207842
episode 2671: 250.43800743002225
episode 2672: 23.598083580704042
episode 2673: 24.76580514357068
episode 2674: 347.7131420585728
episode 2675: 23.35340884582368
episode 2676: 83.1686294239881
episode 2677: 140.01343934586637
episode 2678: 30.062542162926597
episode 2679: 16.987036051607568
episode 2680: 124.56790559595845
episode 2681: 5.541160813778291
episode 2682: 214.16550100591266
episode 2683: -3.2558597265537674
episode 2684: -6.04567949242492
episode 2685: -4.433806054784878
episode 2686: -5.508481770087905
episode 2687: -5.7094621037404165
episode 2688: 6.112623526716083
episode 2689: 11.026319209725468
episode 2690: 11.026319209725468
episode 2691: 3.9137889307264486
episode 2692: 100.08940077545329
episode 2693: -10.310795267331157
episode 2694: 1.418089014776385
episode 2695: -4.930527045761288
episode 2696: 306.98402929634074
episode 2697: 1.7169213951294169
episode 2698: 137.0724186757243
episode 2699: -0.7755124094092096
episode 2700: 385.53481750211245
episode 2701: 38.197952268942345
episode 2702: 152.5928646185514
episode 2703: 11.026319209725468
episode 2704: 215.2083644735632
episode 2705: 207.29977996554345
episode 2706: 234.5738271732642
episode 2707: 17.771782946954566
episode 2708: 73.3483949482524
episode 2709: 347.7816090939589
episode 2710: -28.91332023749483
episode 2711: 50.62988871370576
episode 2712: 231.08540463947892
episode 2713: -2.1998632580736746
episode 2714: 185.2782052228338
episode 2715: 119.03700593256514
episode 2716: 32.894876037326874
episode 2717: 128.75668465246355
episode 2718: 128.75668465246355
episode 2719: 52.249418423862416
episode 2720: 20.93597749483254
episode 2721: 17.725344253918117
episode 2722: 191.05587832513658
episode 2723: 21.856853364040333
episode 2724: 103.17151487715041
episode 2725: 95.72259685680096
episode 2726: 103.17151487715041
episode 2727: 28.422041759362543
episode 2728: 38.72383969696089
episode 2729: 74.26978914896524
episode 2730: 20.61276543811294
episode 2731: 5.0519359269408035
episode 2732: 112.62044550558636
episode 2733: 52.01701788086522
episode 2734: 255.3236009452144
episode 2735: 209.9575888688797
episode 2736: 46.49085253708053
episode 2737: 49.646492743411166
episode 2738: 58.14264362489824
episode 2739: 112.58553754239443
episode 2740: 307.98385503250216
episode 2741: 40.506093036410455
episode 2742: 307.98385503250216
episode 2743: 307.98385503250216
episode 2744: -1.9901654753016542
episode 2745: 394.9591094323844
episode 2746: 314.6491001943815
episode 2747: 211.8294368672554
episode 2748: 207.1276434974519
episode 2749: 314.1855060082116
episode 2750: 231.34007325674284
episode 2751: 26.28463074494897
episode 2752: 38.24597524751111
episode 2753: 140.17027960987122
episode 2754: 4.619610247131354
episode 2755: 34.310302193916506
episode 2756: 66.7426038203444
episode 2757: 66.7426038203444
episode 2758: 11.64735818341408
episode 2759: 374.65813899317504
episode 2760: 42.69384654616388
episode 2761: 4.6572402604192185
episode 2762: 33.16278550291342
episode 2763: 61.244154798766175
episode 2764: 281.8795564739311
episode 2765: 278.18104844425187
episode 2766: 152.83443076065896
episode 2767: 278.18104844425187
episode 2768: 281.8795564739311
episode 2769: 278.18104844425187
episode 2770: 32.49668473155776
episode 2771: 74.80199631913432
episode 2772: 282.20396700023105
episode 2773: 135.15044422206222
episode 2774: 80.59866506749009
episode 2775: 93.92653670819189
episode 2776: 144.74642499939455
episode 2777: 21.680600876786464
episode 2778: 98.35949091048167
episode 2779: 133.9141766513084
episode 2780: 174.72565994353982
episode 2781: 201.0917093959627
episode 2782: 174.16985255407045
episode 2783: 155.3501504537382
episode 2784: 2.6241423840441382
episode 2785: 40.970698493067765
episode 2786: 21.54172988165871
episode 2787: 57.58855681909224
episode 2788: 161.73487680142773
episode 2789: 25.22465103317935
episode 2790: 125.53204939542017
episode 2791: -2.2859836980208015
episode 2792: 2.6241423840441382
episode 2793: 196.15209781185803
episode 2794: 2.6241423840441382
episode 2795: 206.50553716160678
episode 2796: 64.2044482887764
episode 2797: 50.38353162786796
episode 2798: 131.1353673299943
episode 2799: -19.52773064093857
episode 2800: 86.97218855438872
episode 2801: 53.4576584529453
episode 2802: 148.52886921569657
episode 2803: 281.75671881825053
episode 2804: 50.164519130436545
episode 2805: 2.4297693483618
episode 2806: 16.435682115995704
episode 2807: 53.4436486555723
episode 2808: 16.33939624399075
episode 2809: 19.863234906483438
episode 2810: 19.41524381226647
episode 2811: 12.799943804662478
episode 2812: 43.564516970868475
episode 2813: 62.81051364066552
episode 2814: 226.4273408927474
episode 2815: 46.16101096111389
episode 2816: 38.501446781470754
episode 2817: 15.562333625166554
episode 2818: 56.55390683035464
episode 2819: 26.574452789302107
episode 2820: 80.18303841440547
episode 2821: 52.644303534069884
episode 2822: 40.66366344251766
episode 2823: 46.20481830079508
episode 2824: 41.69856114099283
episode 2825: 48.06416764743797
episode 2826: 100.94546452760667
episode 2827: 65.26638284526211
episode 2828: 65.26638284526211
episode 2829: 39.93350948714501
episode 2830: 44.8035057356084
episode 2831: 75.62603869515297
episode 2832: 65.26638284526211
episode 2833: 65.26638284526211
episode 2834: 65.26638284526211
episode 2835: 67.50944556243455
episode 2836: 24.038583860155413
episode 2837: 45.378651190130746
episode 2838: 80.62147390283904
episode 2839: 46.278651190130745
episode 2840: 50.95573234206786
episode 2841: 93.64684954860488
episode 2842: 28.296920515600455
episode 2843: 54.822805752608694
episode 2844: 52.65758895918597
episode 2845: 54.822805752608694
episode 2846: 54.822805752608694
episode 2847: 54.822805752608694
episode 2848: 45.31001611187447
episode 2849: 84.17390102633918
episode 2850: 24.684654985792633
episode 2851: 91.8796541181728
episode 2852: 61.988375256712835
episode 2853: 91.8796541181728
episode 2854: 91.8796541181728
episode 2855: 91.8796541181728
episode 2856: 121.68306158215991
episode 2857: 121.68306158215991
episode 2858: 83.24931791608148
episode 2859: 64.57047282931354
episode 2860: 4.032298755066041
episode 2861: 74.0980394131764
episode 2862: 25.73352067965009
episode 2863: 25.82502836933477
episode 2864: -29.305763814384854
episode 2865: -6.391616431904059
episode 2866: 5.54938001604369
episode 2867: 5.54938001604369
episode 2868: 61.910987827711075
episode 2869: 279.6206727317773
episode 2870: -13.766739419688124
episode 2871: -12.383585309468364
episode 2872: -31.710119926154924
episode 2873: -0.4766052691517688
episode 2874: 8.881819088511643
episode 2875: 11.886636471182515
episode 2876: -20.864111598540102
episode 2877: 9.013668477510757
episode 2878: 38.50764906665238
episode 2879: -4.374384966695929
episode 2880: 4.819188019080599
episode 2881: 0.44460832023206254
episode 2882: 0.44460832023206254
episode 2883: 24.209114688690025
episode 2884: 13.007405521363369
episode 2885: -1.9958458684633011
episode 2886: 51.47382462115129
episode 2887: 76.37947433026044
episode 2888: 94.11581263227805
episode 2889: 22.168954768242184
episode 2890: 40.0387982681536
episode 2891: -3.2866259758556584
episode 2892: -9.221573569316073
episode 2893: -9.269044043799349
episode 2894: -13.495174694305412
episode 2895: -16.582448304079826
episode 2896: -5.0889064949118845
episode 2897: 20.132387644154605
episode 2898: 16.38568623674493
episode 2899: -10.945449184567627
episode 2900: 37.557552712988915
episode 2901: 19.116300639214895
episode 2902: 20.132387644154605
episode 2903: 48.15162068130431
episode 2904: 63.48407799299129
episode 2905: 327.8057782196444
episode 2906: 63.48407799299129
episode 2907: 41.07850686663366
episode 2908: 161.78149996183754
episode 2909: 75.43749941215746
episode 2910: 60.37781236306501
episode 2911: 81.13006461401744
episode 2912: 66.78526306196714
episode 2913: 68.34707732679489
episode 2914: 45.37059579826482
episode 2915: 58.94365369887414
episode 2916: 23.162970438915252
episode 2917: 25.121085016493083
episode 2918: 12.579686023896949
episode 2919: 12.909356932046757
episode 2920: 76.94084845075086
episode 2921: 258.16347442916646
episode 2922: 123.47510214521856
episode 2923: 29.073165867177607
episode 2924: 21.99403909282896
episode 2925: 41.33466038858265
episode 2926: 90.20833263618009
episode 2927: -7.524987572297055
episode 2928: 1.3644070004461075
episode 2929: -2.4698616535567437
episode 2930: 58.0496379868931
episode 2931: 93.42232052003773
episode 2932: 68.59371690858296
episode 2933: 78.23697199008353
episode 2934: 45.015985960425816
episode 2935: 47.63186044891015
episode 2936: 47.63186044891015
episode 2937: 20.401849499884754
episode 2938: 49.7863642442587
episode 2939: 112.34185668418169
episode 2940: 144.5198008256398
episode 2941: 45.9336440619559
episode 2942: 248.00269062851916
episode 2943: 11.835068391912422
episode 2944: 40.093088549079525
episode 2945: 30.798102907705136
episode 2946: 8.2805720081363
episode 2947: 59.25548138876751
episode 2948: 25.163957389576904
episode 2949: 123.64712972940714
episode 2950: 14.404201576033273
episode 2951: 47.40148924330625
episode 2952: 33.503296255754655
episode 2953: 35.971395192979124
episode 2954: 200.63324775697356
episode 2955: 10.546525686195219
episode 2956: 2.6657069852945314
episode 2957: 23.83439244302288
episode 2958: -4.639309993097604
episode 2959: 87.44002933184767
episode 2960: 20.82312147612341
episode 2961: 8.2805720081363
episode 2962: -3.617926010861485
episode 2963: 77.7746336415696
episode 2964: 21.028066687079374
episode 2965: 21.886188235362873
episode 2966: 6.915143172042795
episode 2967: 68.36214443479386
episode 2968: 63.305128185812016
episode 2969: -0.43862183577009506
episode 2970: 58.324628423484704
episode 2971: 24.728124626989732
episode 2972: 1.7698896878660615
episode 2973: 36.32347674554587
episode 2974: -2.4296610636857747
episode 2975: 43.21359511533443
episode 2976: -33.0989792345643
episode 2977: -9.071247465652462
episode 2978: 143.19125849384776
episode 2979: 66.46003019523549
episode 2980: 21.942443333604135
episode 2981: 17.422111097495794
episode 2982: 71.01233999550696
episode 2983: 31.8342116013429
episode 2984: 23.01404965001847
episode 2985: 62.89483698927495
episode 2986: 17.36507197781927
episode 2987: -0.16538568157220815
episode 2988: -21.83305946177158
episode 2989: 134.45767430589888
episode 2990: -26.955300257556647
episode 2991: -26.955300257556647
episode 2992: 53.02080305340402
episode 2993: 92.64415838712678
episode 2994: 131.0649532324063
episode 2995: 47.09951952481773
episode 2996: 68.4769446208121
episode 2997: 258.7848149765902
episode 2998: 45.10402711629001
episode 2999: 111.24481186049054
episode 3000: 29.200762043556956
episode 3001: 19.447419630015226
episode 3002: 49.750044736524984
episode 3003: 72.18341428932321
episode 3004: 72.18341428932321
episode 3005: 78.79194302453803
episode 3006: 42.237380329934126
episode 3007: 61.544993566622004
episode 3008: -33.812569664203764
episode 3009: 38.241229867325075
episode 3010: 40.75251474517224
episode 3011: 31.503292974871513
episode 3012: 30.84616335760979
episode 3013: 19.393185915309534
episode 3014: 45.096244808790864
episode 3015: 14.059821702311737
episode 3016: 97.62157856744703
episode 3017: 54.348866801459714
episode 3018: 19.393185915309534
episode 3019: 221.43610296200887
episode 3020: 40.42337757791264
episode 3021: 46.3144273149065
episode 3022: 48.81358731906762
episode 3023: 48.81358731906762
episode 3024: -9.526128720166046
episode 3025: 127.05624108692788
episode 3026: 73.10584546245417
episode 3027: 20.99138918043624
episode 3028: 20.61958543267017
episode 3029: 35.31990452790564
episode 3030: 316.3593615743669
episode 3031: 146.27158797889297
episode 3032: -2.840405598381698
episode 3033: 16.110894513773424
episode 3034: 13.346817603968447
episode 3035: 227.5208927720807
episode 3036: 116.4359872613233
episode 3037: 34.410709620570046
episode 3038: 8.686327242099237
episode 3039: 11.993664326330347
episode 3040: 30.054295737660393
episode 3041: 74.22042230636002
episode 3042: 39.730734668454225
episode 3043: 25.834763848729892
episode 3044: 12.774413923220669
episode 3045: 23.71868269532994
episode 3046: 84.01781613889818
episode 3047: 233.62304831995903
episode 3048: 24.065871040409363
episode 3049: 6.832596963394073
episode 3050: 13.65863487002599
episode 3051: -5.907329247723762
episode 3052: 49.484034621427114
episode 3053: 74.27054543310315
episode 3054: 14.955770549638816
episode 3055: 84.45579882544803
episode 3056: 84.45579882544803
episode 3057: 84.45579882544803
episode 3058: 50.67770373047099
episode 3059: 82.3868309637374
episode 3060: 82.3868309637374
episode 3061: 24.65186497273892
episode 3062: -8.855281762137576
episode 3063: 42.72429199118288
episode 3064: 195.46778504381032
episode 3065: 44.521785091971125
episode 3066: 186.8785833666795
episode 3067: 480.2444803419279
episode 3068: 498.6446245867707
episode 3069: 480.2444803419279
episode 3070: 480.2444803419279
episode 3071: 197.32622197138335
episode 3072: 38.90508013244255
episode 3073: 0.18966163274989398
episode 3074: 19.154039931473726
episode 3075: 422.3888070997095
episode 3076: 480.7174028760945
episode 3077: 470.4685596657656
episode 3078: 480.7174028760945
episode 3079: 480.7174028760945
episode 3080: 480.7174028760945
episode 3081: 258.3951832768815
episode 3082: 475.87657743704517
episode 3083: 586.850501079656
episode 3084: 480.7174028760945
episode 3085: 490.316169931807
episode 3086: 480.7174028760945
episode 3087: 485.95487563321325
episode 3088: 495.2961280930612
episode 3089: 495.2961280930612
episode 3090: 479.72120707966377
episode 3091: 495.2961280930612
episode 3092: 88.63416187729074
episode 3093: 495.2961280930612
episode 3094: 495.2961280930612
episode 3095: 494.39612809306124
episode 3096: 495.2961280930612
episode 3097: 495.2961280930612
episode 3098: 666.0250624574657
episode 3099: 495.2961280930612
episode 3100: -5.517032507706981
episode 3101: 495.2961280930612
episode 3102: 506.86805120855786
episode 3103: 495.2961280930612
episode 3104: 485.3285888853568
episode 3105: 652.3179251134405
episode 3106: 652.3179251134405
episode 3107: 537.1484468943987
episode 3108: 652.3179251134405
episode 3109: 652.3179251134405
episode 3110: 439.8580590172945
episode 3111: 495.2961280930612
episode 3112: 393.1403514180964
episode 3113: 495.2961280930612
episode 3114: 251.53362108090678
episode 3115: 556.8182789513114
episode 3116: 66.79892263489116
episode 3117: 0.32718720193397777
episode 3118: 652.3179251134405
episode 3119: 652.3179251134405
episode 3120: 652.3179251134405
episode 3121: 495.2961280930612
episode 3122: 652.3179251134405
episode 3123: 460.454079894713
episode 3124: 671.7061807285528
episode 3125: 495.2961280930612
episode 3126: 528.1698504972562
episode 3127: 522.7565514071099
episode 3128: 334.7172936494535
episode 3129: -20.230242188026267
episode 3130: 621.9383450022062
episode 3131: 495.2961280930612
episode 3132: 558.7779059833383
episode 3133: 495.2961280930612
episode 3134: 495.2961280930612
episode 3135: 120.40841594858904
episode 3136: 581.2991888929088
episode 3137: 495.2961280930612
episode 3138: 503.5222923886792
episode 3139: 27.594591834348464
episode 3140: -13.053655745531458
episode 3141: 652.3179251134405
episode 3142: 652.3179251134405
episode 3143: 626.2947499572216
episode 3144: 652.3179251134405
episode 3145: 598.632379874439
episode 3146: 652.3179251134405
episode 3147: 76.41679279863133
episode 3148: 652.3179251134405
episode 3149: 652.3179251134405
episode 3150: 38.49182187445608
episode 3151: 632.4880233213137
episode 3152: 481.08380475503503
episode 3153: 617.2015238689183
episode 3154: 652.3179251134405
episode 3155: 598.8522077005932
episode 3156: 652.3179251134405
episode 3157: 652.3179251134405
episode 3158: 652.3179251134405
episode 3159: 652.3179251134405
episode 3160: -12.189095888008929
episode 3161: 652.3179251134405
episode 3162: 652.3179251134405
episode 3163: 530.9059305444682
episode 3164: 694.439950465625
episode 3165: 577.9232050126116
episode 3166: 652.3179251134405
episode 3167: 652.3179251134405
episode 3168: 652.3179251134405
episode 3169: 652.3179251134405
episode 3170: 652.3179251134405
episode 3171: 652.3179251134405
episode 3172: 652.3179251134405
episode 3173: 545.993051741924
episode 3174: 198.7834604718418
episode 3175: 52.63822115005174
episode 3176: 50.581974000934686
episode 3177: 83.34312054576112
episode 3178: 32.21847876364165
episode 3179: 61.02904331717083
episode 3180: 9.53417853799447
episode 3181: 32.149904632321075
episode 3182: 162.99550914007563
episode 3183: 415.6905001467283
episode 3184: 583.164228208636
episode 3185: 1.8960182169640296
episode 3186: 14.513430602799028
episode 3187: 86.04761845252925
episode 3188: 14.865251507740588
episode 3189: 564.0709311286844
episode 3190: 574.2236816340107
episode 3191: 574.2236816340107
episode 3192: 574.2236816340107
episode 3193: 111.17025040753043
episode 3194: 584.2212561076908
episode 3195: 573.3236816340108
episode 3196: 604.6017881214304
episode 3197: 574.2236816340107
episode 3198: 574.2236816340107
episode 3199: 569.0067604832925
episode 3200: 574.2236816340107
episode 3201: 22.71483701499413
episode 3202: 123.88388510313709
episode 3203: 140.87673106687254
episode 3204: 574.2236816340107
episode 3205: 582.264228208636
episode 3206: 22.106166140523243
episode 3207: 180.14977165133178
episode 3208: 30.99465983156128
episode 3209: 39.60766483985656
episode 3210: 93.23965009981887
episode 3211: 109.35328210610616
episode 3212: 54.6919779421061
episode 3213: 55.901715049671125
episode 3214: 97.60974757341756
episode 3215: 121.23110168834366
episode 3216: 405.52027983223246
episode 3217: 28.6390129430077
episode 3218: 521.7851308877999
episode 3219: 472.7170057799499
episode 3220: 39.186604379639704
episode 3221: 152.06284301882582
episode 3222: 37.72415374607355
episode 3223: 74.37321188475435
episode 3224: 71.77496256561544
episode 3225: 84.58996282457042
episode 3226: 54.346253727296066
episode 3227: 44.20485584246572
episode 3228: 73.18712904647703
episode 3229: 44.20485584246572
episode 3230: 32.01609979344722
episode 3231: 18.68663556934475
episode 3232: 29.886622995263757
episode 3233: 25.094368156191585
episode 3234: -7.358102821614776
episode 3235: 28.311966504039738
episode 3236: 100.08742775093148
episode 3237: 103.22924594579214
episode 3238: 71.21052285571976
episode 3239: 58.943679398823356
episode 3240: -0.1020385969041625
episode 3241: -2.6968619702113985
episode 3242: 5.809928632874211
episode 3243: 667.9347734404097
episode 3244: 269.58651450774084
episode 3245: 253.28548753964697
episode 3246: 23.821796334584135
episode 3247: 76.2323153343659
episode 3248: 258.18139377302674
episode 3249: 155.47828590879516
episode 3250: -5.335949573094043
episode 3251: -6.824806263632738
episode 3252: -4.394139254519436
episode 3253: 56.581261456880654
episode 3254: 17.645994721902184
episode 3255: 234.2309071190134
episode 3256: 86.14273032882073
episode 3257: 44.181914957523084
episode 3258: 83.19048056035706
episode 3259: 38.21238662615553
episode 3260: 1.001137391691704
episode 3261: 18.9335445456668
episode 3262: 123.24765674914424
episode 3263: 26.56601705408486
episode 3264: 23.027704959641454
episode 3265: 242.40582619602895
episode 3266: 58.55875233084887
episode 3267: 19.40556530430043
episode 3268: 9.326201697689589
episode 3269: 18.807045344133826
episode 3270: 670.1482205867227
episode 3271: 18.010940953553067
episode 3272: 10.732161460159176
episode 3273: 173.43855585727744
episode 3274: 14.822187886994389
episode 3275: 110.02795628616661
episode 3276: 405.30472533571776
episode 3277: 114.10177163567624
episode 3278: 23.03828350661552
episode 3279: 81.81206323261938
episode 3280: -16.186438664561855
episode 3281: 84.14779578394486
episode 3282: 64.98690155743122
episode 3283: 88.20160179060206
episode 3284: 4.594251888102681
episode 3285: 74.01586329567081
episode 3286: 283.2394568210443
episode 3287: 523.2541347840944
episode 3288: 407.37981152654066
episode 3289: 421.9336581455082
episode 3290: 542.1894128618557
episode 3291: 417.57330835464575
episode 3292: 12.158804426495491
episode 3293: 12.158804426495491
episode 3294: 8.163077664749194
episode 3295: 12.158804426495491
episode 3296: 11.113941285967877
episode 3297: 26.880899176972452
episode 3298: 16.946820797789503
episode 3299: 17.907298896686616
episode 3300: 44.46517857350914
episode 3301: 16.82139252209282
episode 3302: 55.61844407489933
episode 3303: 36.42625393480896
episode 3304: 382.50913511202094
episode 3305: -25.403966819930243
episode 3306: 31.45501070841992
episode 3307: -24.025879804995327
episode 3308: 86.03495090642915
episode 3309: 5.066926356650303
episode 3310: 86.03495090642915
episode 3311: 72.17119363159988
episode 3312: 7.517670706658924
episode 3313: 7.517670706658924
episode 3314: -36.90704836538158
episode 3315: -36.90704836538158
episode 3316: -22.188798285334716
episode 3317: -14.573721484041512
episode 3318: 49.89919874280349
episode 3319: 28.504467337386526
episode 3320: 8.910701423347456
episode 3321: -9.246293443640164
episode 3322: -18.39115880218217
episode 3323: -7.101880979099788
episode 3324: 100.29711408156338
episode 3325: 20.13315694612534
episode 3326: 58.387973583143605
episode 3327: -0.6597310528692215
episode 3328: 347.5351732742741
episode 3329: -5.463522514420744
episode 3330: 75.73574272924526
episode 3331: 301.70088033110045
episode 3332: 300.8008803311005
episode 3333: -13.974724340542375
episode 3334: 350.04387094262177
episode 3335: 194.32056141424252
episode 3336: -12.097147597909517
episode 3337: -12.387582221786394
episode 3338: 18.122718371936628
episode 3339: -20.514763347547078
episode 3340: 53.00696480463319
episode 3341: 10.408937804819963
episode 3342: 12.785444738356608
episode 3343: 40.52373930218793
episode 3344: 35.54575929691564
episode 3345: 37.12475871832254
episode 3346: 68.42119005767454
episode 3347: 85.53704966352771
episode 3348: 175.4692249051481
episode 3349: 199.22372521441488
episode 3350: 195.60142575674658
episode 3351: 101.9498195576555
episode 3352: 7.914331102795311
episode 3353: 15.097369183586483
episode 3354: 40.22613272484763
episode 3355: 4.850942958703232
episode 3356: -20.396191097588034
episode 3357: 185.75319516826812
episode 3358: 68.04442879590448
episode 3359: 23.01782257789465
episode 3360: 147.36982308336496
episode 3361: 179.39519504785557
episode 3362: 240.17451679649423
episode 3363: 115.7494714523138
episode 3364: 15.52752410953138
episode 3365: 206.09088361079617
episode 3366: 154.8581208074652
episode 3367: 96.35545903862234
episode 3368: 1.3827705741094314
