C:\Users\Naomi\AppData\Local\Programs\Python\Python36\python.exe D:/Naomi/Desktop/Naomi/AI/AI_project/main.py --ee eg --graphs -m E_G_750_maxreward -d 0.99 -a 0.5 -e 0.002 --maxreward 750
Loading chipmunk for Windows (64bit) [C:\Users\Naomi\AppData\Local\Programs\Python\Python36\lib\site-packages\pymunk\chipmunk.dll]
no model found
episode 629: 652.5541191415305
episode 630: -43.47320071302886
episode 631: 348.5570945655279
episode 632: 45.666358744501586
episode 633: 199.80304225012483
episode 634: -39.50075682522084
episode 635: 959.1763886469084
episode 636: 1181.1572160570329
episode 637: 20.374703149025972
episode 638: 582.8182235767672
episode 639: 237.8977758969292
episode 640: 58.630797045947105
episode 641: 110.17926926648175
episode 642: 185.025064571373
episode 643: 22.6127147236969
episode 644: 448.8431649349191
episode 645: 1143.043867085632
episode 646: 223.7832627191486
episode 647: 561.298468075385
episode 648: 35.92884411354746
episode 649: 152.25116306621362
episode 650: 24.93415102719854
episode 651: 188.72424818710033
episode 652: 343.34687804825523
episode 653: 843.3872110831029
episode 654: 66.05745581088229
episode 655: 215.01599265242382
episode 656: 119.15569058611052
episode 657: 565.6665362312162
episode 658: 26.848324652975585
episode 659: 58.41255026368881
episode 660: 139.760030631953
episode 661: 150.1782837087307
episode 662: 219.31481106810205
episode 663: 27.52230627383095
episode 664: 51.62165629194489
episode 665: 257.6134053369199
episode 666: 565.0158392273637
episode 667: 480.4848149378958
episode 668: 544.337306602417
episode 669: 59.16875565687548
episode 670: 6.042546893928765
episode 671: 51.54406487922061
episode 672: 214.1986798741134
episode 673: 83.64994215054566
episode 674: 636.3181363444297
episode 675: 22.71706487846876
episode 676: 1053.4502614639014
episode 677: 242.2941259798592
episode 678: 406.04997567830986
episode 679: 19.82691213804049
episode 680: 1119.9527854340593
episode 681: 239.4663857658864
episode 682: 28.923657556300356
episode 683: 148.8053942229553
episode 684: 1123.882076925017
episode 685: 926.5079824700706
episode 686: 194.79369208394448
episode 687: 141.1150250236793
episode 688: 340.9330292566275
episode 689: 25.1800923034748
episode 690: 169.35997021186927
episode 691: 26.034032831836626
episode 692: 539.3725327817805
episode 693: 149.2703174682059
episode 694: 83.25567654281663
episode 695: 127.95407714439077
episode 696: 36.90517057094698
episode 697: 480.41619662353645
episode 698: 1010.9086884387156
episode 699: 602.186021113093
episode 700: 45.63469793788754
episode 701: 78.08591669884426
episode 702: 74.55212609212202
episode 703: 421.1200761319476
episode 704: 313.1192970009423
episode 705: 712.7017903435603
episode 706: 394.45289529255206
episode 707: 251.02516937790705
episode 708: 720.3369901949899
episode 709: 89.41049868314201
episode 710: 99.94078252959488
episode 711: 105.77798876739641
episode 712: 346.0930421123475
episode 713: 113.8984226822627
episode 714: 188.7972369815499
episode 715: 126.32756838623523
episode 716: 108.97010754293555
episode 717: 291.3607527283753
episode 718: 635.6569135789035
episode 719: 294.1057688615815
episode 720: 677.5260519236542
episode 721: 230.9517410604849
episode 722: 138.91046131236482
episode 723: 259.7510953907342
episode 724: 314.0144373503479
episode 725: 340.99603233522464
episode 726: 285.8202343425389
episode 727: 457.8365633470742
episode 728: 83.1196414419293
episode 729: 1377.8308879422073
episode 730: -0.8213566504488171
episode 731: 76.23301562797718
episode 732: 189.36194784793247
episode 733: 180.4094059873795
episode 734: 590.2396073655007
episode 735: 141.33875090498617
episode 736: 1034.336042417049
episode 737: 157.61302781621632
episode 738: 707.799702907844
episode 739: 957.9591871096401
episode 740: 281.321719649854
episode 741: 452.5432398673169
episode 742: 424.95393222816745
episode 743: 119.8110791505022
episode 744: 238.78004114515136
episode 745: 119.56615798852502
episode 746: 315.96997561149226
episode 747: 1594.9072042564944
episode 748: 149.86219318054157
episode 749: 471.7034603879008
episode 750: 432.21991370092354
episode 751: 223.04245359025919
episode 752: 1055.2438746351115
episode 753: 116.09750126557313
episode 754: 356.3144728132353
episode 755: 168.31998866351688
episode 756: 146.24522933304996
episode 757: -39.73609301027387
episode 758: 597.5929567990836
episode 759: 613.6617592371759
episode 760: 918.1629787305279
episode 761: 93.35851085176358
episode 762: 251.3238481379175
episode 763: 904.6475670938686
episode 764: 1001.5973372437558
episode 765: 387.7191444268651
episode 766: 206.6636725398352
episode 767: 273.8280162224228
episode 768: 384.77695883927333
episode 769: 483.2851816933877
episode 770: 638.4172949306314
episode 771: 541.2369897530134
episode 772: 151.55887884838765
episode 773: 924.842548310247
episode 774: 154.8423178291466
episode 775: 280.86004681689644
episode 776: 668.4878401306494
episode 777: 635.9642808357743
episode 778: -43.13644266042231
episode 779: 171.23765279846393
episode 780: 648.9714411233082
episode 781: 169.96663962513057
