C:\Users\Naomi\AppData\Local\Programs\Python\Python36\python.exe D:/Naomi/Desktop/Naomi/AI/AI_project/main.py --ee sf --graphs -m S_M_10000_episodes -d 0.99 -a 0.5 -e 0.002 --maxepisodes 10000
Loading chipmunk for Windows (64bit) [C:\Users\Naomi\AppData\Local\Programs\Python\Python36\lib\site-packages\pymunk\chipmunk.dll]
no model found
episode 837: -64.40000000000053
episode 838: -65.30000000000042
episode 839: -61.70000000000051
episode 840: -59.90000000000052
episode 841: -56.30000000000048
episode 842: -59.00000000000052
episode 843: -54.50000000000047
episode 844: -58.10000000000052
episode 845: -55.40000000000048
episode 846: -56.30000000000048
episode 847: -62.6000000000005
episode 848: -71.60000000000007
episode 849: -63.50000000000054
episode 850: -59.90000000000052
episode 851: -77.89999999999978
episode 852: -59.00000000000049
episode 853: -54.500000000000476
episode 854: -64.4000000000005
episode 855: -52.93392602807548
episode 856: -63.50000000000051
episode 857: -4.497299687277102
episode 858: -55.400000000000496
episode 859: -68.00000000000037
episode 860: -64.40000000000052
episode 861: -59.00000000000046
episode 862: -57.20000000000052
episode 863: -61.700000000000564
episode 864: -60.80000000000055
episode 865: -50.74763615216515
episode 866: -59.00000000000052
episode 867: -65.30000000000047
episode 868: -68.90000000000023
episode 869: -64.4000000000005
episode 870: -59.00000000000049
episode 871: -63.50000000000055
episode 872: -60.80000000000049
episode 873: -65.30000000000047
episode 874: -59.00000000000053
episode 875: -74.30000000000001
episode 876: -61.70000000000053
episode 877: -70.7000000000002
episode 878: -67.10000000000042
episode 879: -13.361870329286294
episode 880: -59.90000000000054
episode 881: -55.4000000000005
episode 882: -63.5000000000005
episode 883: -1.0392162695449865
episode 884: -56.30000000000048
episode 885: -56.300000000000466
episode 886: -54.50000000000047
episode 887: -64.40000000000049
episode 888: -67.10000000000035
episode 889: -58.10000000000049
episode 890: -64.40000000000045
episode 891: 14.988100444009362
episode 892: -54.500000000000476
episode 893: -54.50000000000046
episode 894: -68.00000000000034
episode 895: -63.500000000000576
episode 896: -58.10000000000052
episode 897: -57.20000000000049
episode 898: -59.00000000000051
episode 899: -61.700000000000486
episode 900: -50.76951158498909
episode 901: -61.700000000000536
episode 902: -73.4
episode 903: -57.20000000000049
episode 904: -50.801787263503236
episode 905: -58.10000000000049
episode 906: -34.71635146426717
episode 907: -56.300000000000495
episode 908: 31.967144320398617
episode 909: -45.981900608198146
episode 910: -54.50000000000047
episode 911: -60.8000000000005
episode 912: -69.80000000000018
episode 913: -61.7000000000005
episode 914: -65.30000000000038
episode 915: -57.20000000000049
episode 916: -67.10000000000034
episode 917: -58.1000000000005
episode 918: -64.40000000000055
episode 919: -56.300000000000495
episode 920: -58.100000000000485
episode 921: -55.400000000000496
episode 922: -35.15190685697914
episode 923: -46.43116903666329
episode 924: -59.00000000000049
episode 925: -61.70000000000052
episode 926: -69.8000000000001
episode 927: -61.7000000000005
episode 928: -64.40000000000049
episode 929: -63.50000000000052
episode 930: -59.00000000000052
episode 931: -64.40000000000047
episode 932: -60.80000000000054
episode 933: -58.10000000000058
